date,product_id,category,price,competitor_price,promotion,seasonality,demand,revenue
2023-04-20,P10,Clothing,775.3740637695171,693.0214032405262,0,1.2845084740036514,58,44971.69569863199
2023-04-21,P10,Clothing,804.3488628059091,732.4416955395827,0,1.2828283430171261,64,51478.32721957818
2023-04-22,P10,Clothing,805.7196857983457,760.850157492907,0,1.2810644038886294,54,43508.86303311067
2023-04-23,P10,Clothing,859.5142305228692,703.3098545023637,0,1.2792171793113938,49,42116.19729562059
2023-04-24,P10,Clothing,820.556137144061,754.5411293802895,0,1.2772872166579279,62,50874.48050293179
2023-04-25,P10,Clothing,801.5387464881526,661.7755913713969,0,1.275275087817818,63,50496.941028753616
2023-04-26,P10,Clothing,872.8466562739555,793.6082522374186,0,1.2731813890282648,56,48879.41275134151
2023-04-27,P10,Clothing,813.5120009570122,660.5347462349492,0,1.2710067406974053,59,47997.20805646372
2023-04-28,P10,Clothing,742.3757370292138,738.2840023448554,0,1.2687517872204728,64,47512.047169869686
2023-04-29,P10,Clothing,743.9662219825974,696.8974404849708,0,1.266417196788848,62,46125.90576292104
2023-04-30,P10,Clothing,815.7727021390306,686.2527353236877,0,1.2640036611920606,59,48130.5894262028
2023-05-01,P10,Clothing,834.1676432246078,720.8907432491973,0,1.2615118956127964,65,54220.89680959951
2023-05-02,P10,Clothing,763.6754443238838,770.1965304913591,0,1.2589426384149733,59,45056.85121510914
2023-05-03,P10,Clothing,933.2730146619178,744.2767650395274,1,1.256296650924948,70,65329.11102633425
2023-05-04,P10,Clothing,791.1541555106459,772.9441138795647,0,1.253574717205919,61,48260.4034861494
2023-05-05,P10,Clothing,826.7761012966986,663.7346404955,0,1.250777643825591,65,53740.44658428541
2023-05-06,P10,Clothing,875.793035214458,678.3169904326691,1,1.2479062596171728,74,64808.68460586989
2023-05-07,P10,Clothing,844.5355814238974,756.4615897491144,0,1.244961415433775,57,48138.528141162154
2023-05-08,P10,Clothing,969.8009502775988,662.983436396382,1,1.2419439838962834,56,54308.85321554553
2023-05-09,P10,Clothing,735.6748385728717,679.4091861217639,0,1.2388548591347848,72,52968.588377246764
2023-05-10,P10,Clothing,800.2771856858659,769.0779522225989,0,1.2356949565236144,58,46416.07676978022
2023-05-11,P10,Clothing,815.3528178902353,775.8117265706495,0,1.232465212410112,57,46475.11061974341
2023-05-12,P10,Clothing,847.3838437279026,787.7404144176803,0,1.2291665838371628,55,46606.111405034644
2023-05-13,P10,Clothing,763.8030871188486,706.706689852913,0,1.2258000482596025,62,47355.79140136861
2023-05-14,P10,Clothing,823.9469666029424,764.4968658011911,0,1.2223666032545788,58,47788.92406297066
2023-05-15,P10,Clothing,806.8172364195783,664.3214250829119,0,1.2188672662259463,54,43568.13076665723
2023-05-16,P10,Clothing,848.6153659574206,740.0177550396266,0,1.2153030741027886,50,42430.76829787103
2023-05-17,P10,Clothing,835.4675462764524,670.6843825711551,0,1.2116750830321534,58,48457.11768403424
2023-05-18,P10,Clothing,820.7674598096172,726.3203583493163,0,1.2079843680660933,51,41859.14045029048
2023-05-19,P10,Clothing,936.455164197758,665.2970334446442,1,1.204232022843105,61,57123.76501606324
2023-05-20,P10,Clothing,896.9071710227262,746.5100372273126,0,1.20041915926406,52,46639.17289318176
2023-05-21,P10,Clothing,840.4186720700321,695.2427188359736,0,1.1965469071627255,58,48744.282980061864
2023-05-22,P10,Clothing,740.0688289071236,687.0918035144941,0,1.1926164139709692,63,46624.336221148784
2023-05-23,P10,Clothing,850.562341922135,660.8759585533068,0,1.1886288443787503,48,40826.99241226248
2023-05-24,P10,Clothing,864.0668738282226,781.6789081049166,1,1.1845853799889983,70,60484.68116797558
2023-05-25,P10,Clothing,777.6465854082342,682.7459266445047,0,1.1804872189674769,54,41992.91561204464
2023-05-26,P10,Clothing,803.5776715654958,698.4055049062085,0,1.176335575687742,49,39375.3059067093
2023-05-27,P10,Clothing,909.9257066349442,734.4315035772894,1,1.1721316803712973,65,59145.17093127137
2023-05-28,P10,Clothing,883.2617959882059,735.1592314652968,0,1.1678767787230528,45,39746.78081946926
2023-05-29,P10,Clothing,803.4249685784307,760.6124269323427,0,1.1635721315621952,58,46598.64817754898
2023-05-30,P10,Clothing,796.1327354925099,731.5867659229956,0,1.1592190144485799,52,41398.902245610516
2023-05-31,P10,Clothing,848.634728106202,709.2304834922704,0,1.154818717304756,58,49220.81423015972
2023-06-01,P10,Clothing,795.0444224564407,747.4432238032025,0,1.1503725440337327,52,41342.30996773492
2023-06-02,P10,Clothing,779.0055183567744,773.8894292321116,0,1.145881812132607,59,45961.325583049686
2023-06-03,P10,Clothing,853.7684202351111,791.7981299272684,0,1.1413478523021592,51,43542.189431990664
2023-06-04,P10,Clothing,831.2342987158441,682.2157952103665,0,1.1367720080525376,56,46549.12072808727
2023-06-05,P10,Clothing,865.4092007215678,731.836176273531,0,1.1321556353051485,50,43270.46003607839
2023-06-06,P10,Clothing,791.8400795682116,702.8870702752873,0,1.1275001019908664,58,45926.72461495628
2023-06-07,P10,Clothing,847.8476981234966,753.5632569909719,0,1.1228067876446863,47,39848.84181180434
2023-06-08,P10,Clothing,842.1345135707254,757.682058554758,1,1.11807708299694,66,55580.87789566788
2023-06-09,P10,Clothing,761.5133670796304,778.7055711069744,0,1.1133123895611894,44,33506.58815150373
2023-06-10,P10,Clothing,899.8791445560814,749.994128183159,1,1.1085141192189303,61,54892.62781792097
2023-06-11,P10,Clothing,822.4791792105566,665.7070907067468,0,1.10368369380122,53,43591.3964981595
2023-06-12,P10,Clothing,792.7599735738731,713.9591653667737,0,1.0988225446673592,55,43601.79854656302
2023-06-13,P10,Clothing,821.1518463675732,787.8269023355581,0,1.0939321122807482,52,42699.89601111381
2023-06-14,P10,Clothing,776.7069348665374,672.5465553942378,0,1.0890138457820473,57,44272.29528739263
2023-06-15,P10,Clothing,810.2485890935641,688.2782276469491,0,1.0840692025597647,50,40512.429454678204
2023-06-16,P10,Clothing,778.9102830362341,706.3056661189526,0,1.079099647818402,51,39724.42443484794
2023-06-17,P10,Clothing,835.4721495830938,706.6417059162067,0,1.0741066541442807,50,41773.60747915469
2023-06-18,P10,Clothing,781.4983392822577,656.4546170802228,0,1.0690917010691836,53,41419.41198195966
2023-06-19,P10,Clothing,820.1310188310764,751.0126510204021,0,1.0640562746319389,46,37726.02686622951
2023-06-20,P10,Clothing,936.6942902540201,769.5607479728181,1,1.059001866938073,47,44024.63164193894
2023-06-21,P10,Clothing,935.9823546027101,698.2370846732415,1,1.0539299757176688,58,54286.976566957186
2023-06-22,P10,Clothing,919.4787742517503,668.8690509671629,1,1.0488421038815552,55,50571.33258384627
2023-06-23,P10,Clothing,769.2150957957433,750.606993309028,0,1.0437397590759625,52,39999.184981378654
2023-06-24,P10,Clothing,815.9120624284351,727.1632149222055,0,1.0386244532357745,51,41611.51518385019
2023-06-25,P10,Clothing,774.3301374861392,723.6378462556163,0,1.0334977021365086,49,37942.17673682082
2023-06-26,P10,Clothing,786.7843081873737,655.92189680343,0,1.0283610249451598,43,33831.72525205707
2023-06-27,P10,Clothing,842.8023851716109,658.2070676629316,0,1.023215943770039,56,47196.93356961021
2023-06-28,P10,Clothing,846.3002550811123,788.4012925597068,0,1.018063983209738,40,33852.01020324449
2023-06-29,P10,Clothing,862.188403161785,662.0616871855169,0,1.0129066699013591,42,36211.91293279497
2023-06-30,P10,Clothing,824.6081078519517,683.255844594529,0,1.0077455320681399,49,40405.79728474563
2023-07-01,P10,Clothing,823.139583503569,706.275898544075,1,1.0025820990666066,64,52680.93334422842
2023-07-02,P10,Clothing,766.1623596365874,760.5726916959676,0,0.9974179009333936,41,31412.656745100085
2023-07-03,P10,Clothing,804.8010836839638,755.0148339058283,0,0.9922544679318602,49,39435.25310051423
2023-07-04,P10,Clothing,776.1658917947003,764.653216527579,0,0.9870933300986409,49,38032.128697940316
2023-07-05,P10,Clothing,841.8228277390214,657.2831917315137,0,0.9819360167902622,42,35356.5587650389
2023-07-06,P10,Clothing,750.7284313369008,707.4339247798516,0,0.976784056229961,55,41290.06372352954
2023-07-07,P10,Clothing,782.9697449358518,654.1172069918525,0,0.9716389750548402,44,34450.66877717748
2023-07-08,P10,Clothing,785.536934256603,661.0611384970525,0,0.9665022978634916,45,35349.16204154713
2023-07-09,P10,Clothing,735.5365793880171,740.9837352119273,0,0.9613755467642258,53,38983.43870756491
2023-07-10,P10,Clothing,804.6651726612072,665.7959864381496,0,0.9562602409240377,44,35405.267597093116
2023-07-11,P10,Clothing,910.073455228519,745.5998344825753,1,0.951157896118445,55,50054.04003756855
2023-07-12,P10,Clothing,803.3948309514526,796.1647823388654,0,0.9460700242823313,41,32939.18806900956
2023-07-13,P10,Clothing,761.4397232780171,708.5667277319819,0,0.9409981330619271,58,44163.50395012499
2023-07-14,P10,Clothing,803.5794494883097,700.2332257569126,0,0.9359437253680613,43,34553.916327997315
2023-07-15,P10,Clothing,811.5142093832678,718.208553184457,0,0.9309082989308164,40,32460.568375330713
2023-07-16,P10,Clothing,822.9416677446474,682.2750788017862,0,0.9258933458557195,40,32917.666709785895
2023-07-17,P10,Clothing,725.9739978262168,669.495912034626,0,0.9209003521815978,50,36298.69989131084
2023-07-18,P10,Clothing,755.5778648543136,717.207389318545,0,0.9159307974402352,46,34756.581783298425
2023-07-19,P10,Clothing,779.6850226221849,770.7182731508578,0,0.9109861542179529,47,36645.19606324269
2023-07-20,P10,Clothing,845.0962471704087,659.5282109165106,0,0.906067887719252,43,36339.13862832757
2023-07-21,P10,Clothing,800.9687443957661,750.23715248141,0,0.9011774553326409,43,34441.65600901794
2023-07-22,P10,Clothing,801.8380296437174,679.6432192106345,0,0.89631630619878,49,39290.063452542156
2023-07-23,P10,Clothing,808.1107470931303,691.3784498248165,0,0.8914858807810697,32,25859.54390698017
2023-07-24,P10,Clothing,755.1007147113222,662.358895514427,0,0.8866876104388106,51,38510.13645027743
2023-07-25,P10,Clothing,798.6978138615499,670.2827604817547,0,0.88192291700306,48,38337.49506535439
2023-07-26,P10,Clothing,921.7407404995627,723.5565422729161,1,0.8771932123553137,47,43321.81480347944
2023-07-27,P10,Clothing,791.2566083358224,704.7517285882163,0,0.8724998980091339,39,30859.007725097075
2023-07-28,P10,Clothing,780.3779428677548,763.8296530628336,0,0.8678443646948515,37,28873.983886106926
2023-07-29,P10,Clothing,759.2640475730944,747.6953813380334,0,0.8632279919474624,39,29611.297855350684
2023-07-30,P10,Clothing,894.8464449211579,718.1967975747574,1,0.8586521476978408,46,41162.93646637326
2023-07-31,P10,Clothing,730.8252886082608,794.5109901482356,0,0.8541181878673929,49,35810.43914180478
2023-08-01,P10,Clothing,772.9170540787824,662.9248298099558,0,0.8496274559662673,46,35554.18448762399
2023-08-02,P10,Clothing,803.0107399433208,656.8733841140853,0,0.8451812826952443,50,40150.53699716604
2023-08-03,P10,Clothing,785.2186595318697,783.2547348306628,0,0.8407809855514201,38,29838.309062211047
2023-08-04,P10,Clothing,756.8276054088228,677.932815497167,0,0.8364278684378048,46,34814.06984880585
2023-08-05,P10,Clothing,811.707920019171,702.3796059180223,0,0.8321232212769472,38,30844.900960728497
2023-08-06,P10,Clothing,793.9476316493999,724.2507642782593,0,0.8278683196287027,45,35727.643424222995
2023-08-07,P10,Clothing,809.3272264660541,709.3923331486864,0,0.823664424312258,40,32373.089058642163
2023-08-08,P10,Clothing,742.9994923894542,662.1530682488124,0,0.8195127810325232,39,28976.980203188712
2023-08-09,P10,Clothing,771.5450404665412,683.8405047883805,0,0.8154146200110017,39,30090.256578195105
2023-08-10,P10,Clothing,868.0391862025658,672.675968172716,1,0.8113711556212496,44,38193.724192912894
2023-08-11,P10,Clothing,883.0316213544604,761.2507243159661,1,0.8073835860290309,47,41502.48620365964
2023-08-12,P10,Clothing,909.4295661652981,710.9149096844158,1,0.8034530928372745,36,32739.46438195073
2023-08-13,P10,Clothing,875.0089364930926,764.5731238933489,1,0.79958084073594,39,34125.34852323061
2023-08-14,P10,Clothing,782.1350625616155,779.1543461741308,0,0.7957679771568953,39,30503.267439903007
2023-08-15,P10,Clothing,778.4008422377495,705.1125931198345,0,0.7920156319339069,38,29579.232005034482
2023-08-16,P10,Clothing,874.826353671869,655.4915563243502,1,0.7883249169678468,45,39367.185915234106
2023-08-17,P10,Clothing,800.3532122787517,676.7969074880054,0,0.7846969258972115,35,28012.36242975631
2023-08-18,P10,Clothing,742.0319533674008,691.4487900815191,0,0.7811327337740537,42,31165.34204143083
2023-08-19,P10,Clothing,808.0139635253902,730.9111231633136,0,0.7776333967454213,30,24240.418905761704
2023-08-20,P10,Clothing,735.1482923139826,763.6080266731369,0,0.7741999517403975,36,26465.338523303373
2023-08-21,P10,Clothing,776.5372699785164,769.1575315689116,0,0.7708334161628372,46,35720.714419011754
2023-08-22,P10,Clothing,831.2117303436764,660.4157283620759,0,0.7675347875898878,35,29092.410562028675
2023-08-23,P10,Clothing,737.4513177582742,690.2188425069686,0,0.7643050434763856,48,35397.663252397164
2023-08-24,P10,Clothing,832.4701294147864,722.4113886056891,0,0.7611451408652155,30,24974.10388244359
2023-08-25,P10,Clothing,888.468393194612,652.5462012786533,1,0.7580560161037166,46,40869.54608695215
2023-08-26,P10,Clothing,824.2347451967997,775.7220001941633,0,0.7550385845662253,33,27199.74659149439
2023-08-27,P10,Clothing,809.7622467371199,674.84542921706,0,0.7520937403828272,36,29151.440882536317
2023-08-28,P10,Clothing,812.8340514923084,745.0321783293215,1,0.7492223561744091,50,40641.70257461542
2023-08-29,P10,Clothing,894.8158842162675,698.0967265704984,1,0.7464252827940809,50,44740.79421081337
2023-08-30,P10,Clothing,780.8029864918419,708.783910020101,0,0.743703349075052,39,30451.316473181836
2023-08-31,P10,Clothing,947.1986798832216,652.8907667456617,1,0.7410573615850266,41,38835.14587521209
2023-09-01,P10,Clothing,760.1876361776589,782.8703124970335,0,0.7384881043872036,37,28126.942538573378
2023-09-02,P10,Clothing,860.236928802989,683.9556800483459,1,0.7359963388079394,43,36990.18793852853
2023-09-03,P10,Clothing,772.931250693195,706.8249985570017,0,0.7335828032111521,35,27052.593774261826
2023-09-04,P10,Clothing,785.1279355470831,795.1739012881486,0,0.7312482127795273,28,21983.582195318326
2023-09-05,P10,Clothing,955.4989875925772,766.5092416999796,1,0.7289932593025947,36,34397.96355333278
2023-09-06,P10,Clothing,777.7166746414244,715.6883016090924,0,0.7268186109717352,42,32664.100334939827
2023-09-07,P10,Clothing,796.4833791876025,759.8076870280312,0,0.7247249121821819,32,25487.46813400328
2023-09-08,P10,Clothing,768.0111594852866,682.2349409893395,0,0.722712783342072,41,31488.45753889675
2023-09-09,P10,Clothing,819.7742473876978,731.1696821620385,0,0.7207828206886062,30,24593.227421630934
2023-09-10,P10,Clothing,825.502848781748,708.3611947200642,0,0.7189355961113706,25,20637.571219543697
2023-09-11,P10,Clothing,939.4333054540496,673.7647711313838,1,0.7171716569828739,39,36637.89891270793
2023-09-12,P10,Clothing,824.7211269723214,727.9250427026152,0,0.7154915259963486,35,28865.23944403125
2023-09-13,P10,Clothing,870.059207081754,762.134113345978,1,0.7138957010108664,41,35672.42749035192
2023-09-14,P10,Clothing,762.5281951319868,670.2996085010838,0,0.7123846549038111,33,25163.430439355565
2023-09-15,P10,Clothing,793.8872084538901,751.5170272099106,0,0.7109588354307554,26,20641.067419801144
2023-09-16,P10,Clothing,880.1311399070833,778.6090134855398,1,0.7096186650927807,41,36085.37673619041
2023-09-17,P10,Clothing,718.1103494463408,662.8562053808225,0,0.7083645410112817,41,29442.524327299972
2023-09-18,P10,Clothing,798.8787435999262,795.2902914952024,0,0.7071968348102895,36,28759.634769597345
2023-09-19,P10,Clothing,792.6835881592715,777.9510857430189,0,0.706115892506353,34,26951.24199741523
2023-09-20,P10,Clothing,742.92114492133,738.0187727582626,0,0.7051220344060054,45,33431.45152145985
2023-09-21,P10,Clothing,794.7505745888446,793.7083374364861,1,0.7042155550108509,46,36558.52643108685
2023-09-22,P10,Clothing,760.4876158614197,775.3037210890284,0,0.703396722930298,36,27377.55417101111
2023-09-23,P10,Clothing,750.3547303690244,654.296999984089,0,0.7026657808019636,42,31514.898675499026
2023-09-24,P10,Clothing,724.8481830570327,767.4737330653861,0,0.7020229452197757,36,26094.534590053176
2023-09-25,P10,Clothing,768.3513239240198,796.3693220827047,0,0.7014684066697907,37,28428.998985188733
2023-09-26,P10,Clothing,793.471814877987,685.6934014708862,0,0.7010023294737491,38,30151.928965363506
2023-09-27,P10,Clothing,893.8725413817167,706.3959322359802,0,0.7006248517403824,32,28603.921324214934
2023-09-28,P10,Clothing,879.0568795417297,706.9133536059327,1,0.70033608532449,44,38678.502699836106
2023-09-29,P10,Clothing,770.8043115299789,786.5315595991444,0,0.7001361157937929,27,20811.71641130943
2023-09-30,P10,Clothing,725.6618342535038,744.6195519781435,0,0.7000250024035786,37,26849.48786737964
2023-10-01,P10,Clothing,848.7239000701471,791.5034034916039,1,0.7000027780791429,42,35646.40380294618
2023-10-02,P10,Clothing,804.4142603296845,752.7668965366689,0,0.7000694494060328,31,24936.842070220217
2023-10-03,P10,Clothing,819.9049093601575,732.5921479478436,1,0.7002249966280949,47,38535.5307399274
2023-10-04,P10,Clothing,760.2935735727062,715.470095742226,0,0.7004693736533307,35,26610.27507504472
2023-10-05,P10,Clothing,857.3117866848584,680.4489673314664,0,0.7008025080675533,34,29148.600747285185
2023-10-06,P10,Clothing,818.2040351524585,708.0163100659245,0,0.7012243011558463,30,24546.121054573752
2023-10-07,P10,Clothing,846.461294439702,794.8627565686984,0,0.7017346279318144,26,22007.993655432252
2023-10-08,P10,Clothing,723.1850219174588,746.4225888979762,0,0.7023333371746203,49,35436.06607395548
2023-10-09,P10,Clothing,712.0942016458303,674.5970855722755,0,0.7030202514737941,37,26347.485460895718
2023-10-10,P10,Clothing,796.4306351302839,750.8294072383138,0,0.7037951672818041,32,25485.780324169085
2023-10-11,P10,Clothing,753.99825857502,745.3138776798329,0,0.7046578549743723,37,27897.93556727574
2023-10-12,P10,Clothing,884.4661155236258,742.7432375106239,1,0.7056080589185172,41,36263.11073646866
2023-10-13,P10,Clothing,822.3878217576932,659.9327394704618,0,0.706645497548303,35,28783.573761519263
2023-10-14,P10,Clothing,769.9005155965048,763.3360967708264,0,0.7077698634482739,37,28486.319077070675
2023-10-15,P10,Clothing,674.7849964626083,700.7640349357919,0,0.7089808234445478,43,29015.754847892156
2023-10-16,P10,Clothing,790.1279506615031,745.291958043783,0,0.7102780187035436,31,24493.966470506595
2023-10-17,P10,Clothing,871.0291048552886,768.3254950548478,1,0.7116610648383097,46,40067.33882334327
2023-10-18,P10,Clothing,740.5012057946534,726.6817785082324,0,0.7131295520224283,42,31101.05064337544
2023-10-19,P10,Clothing,836.900405457856,732.1911372231938,0,0.7146830451114539,30,25107.01216373568
2023-10-20,P10,Clothing,741.2304902262433,739.3284282991141,0,0.7163210837718572,35,25943.067157918515
2023-10-21,P10,Clothing,833.9613583251147,715.5536195186636,0,0.7180431826174314,27,22516.956674778095
2023-10-22,P10,Clothing,741.5698191535009,658.442382407668,0,0.7198488313531224,29,21505.524755451526
2023-10-23,P10,Clothing,762.4169676043255,685.959676157745,0,0.7217374949262411,38,28971.84476896437
2023-10-24,P10,Clothing,828.3881282269531,755.9746434605033,0,0.7237086136850096,31,25680.031975035545
2023-10-25,P10,Clothing,905.470739671142,738.5953680063752,1,0.7257616035443999,37,33502.417367832255
2023-10-26,P10,Clothing,844.7011400519449,735.8333517879569,1,0.7278958561592092,50,42235.05700259724
2023-10-27,P10,Clothing,784.1008931891222,758.2003942258044,0,0.730110739104327,38,29795.833941186644
2023-10-28,P10,Clothing,783.1657655147541,676.6512504953546,0,0.7324055960621354,28,21928.641434413115
2023-10-29,P10,Clothing,811.4352366324983,743.7654745286213,0,0.7347797470169909,30,24343.05709897495
2023-10-30,P10,Clothing,904.209903529028,718.9673372617789,1,0.737232488456727,35,31647.34662351598
2023-10-31,P10,Clothing,849.6681236926848,741.9688233235829,1,0.7397630935811208,42,35686.06119509276
2023-11-01,P10,Clothing,856.0784794966814,774.154963898586,1,0.7423708125172591,38,32530.982220873895
2023-11-02,P10,Clothing,856.2843844003788,783.363597582741,0,0.7450548725417416,32,27401.100300812122
2023-11-03,P10,Clothing,721.4030880289606,743.1888744307599,0,0.7478144783096565,35,25249.108081013623
2023-11-04,P10,Clothing,750.2521690362172,737.4021105285824,0,0.7506488120902577,37,27759.330254340035
2023-11-05,P10,Clothing,804.800125987928,711.9294672119441,0,0.7535570340092757,36,28972.80453556541
2023-11-06,P10,Clothing,779.3816732115454,687.0836750081462,0,0.7565382822977917,30,23381.450196346363
2023-11-07,P10,Clothing,798.5459723133499,757.3868322022191,0,0.7595916735475969,28,22359.287224773798
2023-11-08,P10,Clothing,881.1821488922578,783.6960389873655,1,0.7627163029729668,45,39653.1967001516
2023-11-09,P10,Clothing,791.5242957246672,652.7309573339858,0,0.7659112446787673,37,29286.398941812688
2023-11-10,P10,Clothing,787.0640885630836,744.0477008753481,0,0.7691755519348186,38,29908.435365397178
2023-11-11,P10,Clothing,734.0546350479198,792.3309678608464,0,0.7725082574564313,35,25691.912226677192
2023-11-12,P10,Clothing,810.3746967097754,707.3385746820825,0,0.7759083736910335,40,32414.987868391017
2023-11-13,P10,Clothing,743.4779264651631,727.4409151821591,0,0.7793748931108042,42,31226.072911536852
2023-11-14,P10,Clothing,794.2702584956338,761.2195737796146,0,0.7829067885112263,37,29387.99956433845
2023-11-15,P10,Clothing,816.7312091873764,736.3110802421581,0,0.7865030133154676,34,27768.861112370796
2023-11-16,P10,Clothing,768.8188269309869,689.5208768083327,0,0.7901625018845059,44,33828.02838496342
2023-11-17,P10,Clothing,736.4916524578833,708.3216524901994,0,0.7938841698328998,46,33878.61601306263
2023-11-18,P10,Clothing,835.5788343792459,660.0059689970493,0,0.7976669143501163,38,31751.995706411344
2023-11-19,P10,Clothing,779.9300552692372,712.6587482331006,0,0.8015096145273163,33,25737.691823884827
2023-11-20,P10,Clothing,788.5300148979405,789.2380590441978,0,0.8054111316895054,35,27598.55052142792
2023-11-21,P10,Clothing,772.740331745052,726.5636946895654,0,0.8093703097329468,42,32455.093933292184
2023-11-22,P10,Clothing,752.9890878585526,749.1646865594566,0,0.8133859754677396,36,27107.607162907894
2023-11-23,P10,Clothing,764.5959653885286,676.7889633508904,0,0.8174569389654621,28,21408.687030878802
2023-11-24,P10,Clothing,832.4763112621009,792.8592133363671,0,0.8215819939117708,38,31634.099827959835
2023-11-25,P10,Clothing,757.9624708878973,717.5262161123048,0,0.8257599179638596,39,29560.536364627995
2023-11-26,P10,Clothing,825.372889902586,782.1895738440965,0,0.8299894731126645,31,25586.55958698017
2023-11-27,P10,Clothing,711.5497678411459,764.5763848509986,0,0.8342694060497139,53,37712.137695580735
2023-11-28,P10,Clothing,862.2582373750191,740.337875930906,1,0.8385984485385103,56,48286.46129300107
2023-11-29,P10,Clothing,814.9764822012611,689.1312625463574,0,0.842975317790335,34,27709.200394842876
2023-11-30,P10,Clothing,809.2599811845423,750.7586930551918,0,0.8473987168443687,31,25087.05941672081
2023-12-01,P10,Clothing,823.017521372287,738.2564217799929,0,0.8518673349520067,33,27159.57820528547
2023-12-02,P10,Clothing,932.0727387291173,689.4381565088978,1,0.8563798479652636,38,35418.76407170646
2023-12-03,P10,Clothing,752.5985543169073,753.7747589490075,0,0.8609349187291446,52,39135.12482447918
2023-12-04,P10,Clothing,804.2402827220667,688.6996263454573,0,0.8655311974778768,36,28952.6501779944
2023-12-05,P10,Clothing,796.7841067470075,787.6233774837964,0,0.8701673222348705,42,33464.932483374316
2023-12-06,P10,Clothing,887.9323749003023,710.9745686993326,1,0.8748419192163049,50,44396.61874501511
2023-12-07,P10,Clothing,829.4252800521494,765.4768314734282,0,0.8795536032382079,43,35665.287042242424
2023-12-08,P10,Clothing,807.2576962596421,749.3955490185759,0,0.8843009781269178,37,29868.53476160676
2023-12-09,P10,Clothing,742.2000898054577,661.7061346611495,0,0.889082637132798,46,34141.204131051054
2023-12-10,P10,Clothing,818.4444341785476,686.2008355274055,0,0.8938971633470884,31,25371.777459534973
2023-12-11,P10,Clothing,772.5484548402154,706.5399472412321,0,0.898743130121766,47,36309.77737749012
2023-12-12,P10,Clothing,836.7338744542475,699.3513664851328,0,0.9036191014922904,28,23428.54848471893
2023-12-13,P10,Clothing,787.1804892673608,766.2039850335141,0,0.9085236326031132,41,32274.400059961794
2023-12-14,P10,Clothing,790.7910017416804,745.588088504936,0,0.9134552701358171,46,36376.3860801173
2023-12-15,P10,Clothing,841.0214876552512,695.5697622234974,1,0.9184125527397684,52,43733.11735807306
2023-12-16,P10,Clothing,761.5527106721019,714.4587746463301,0,0.9233940114651435,45,34269.871980244585
2023-12-17,P10,Clothing,830.4986878659624,780.1848130220535,0,0.928398170198215,36,29897.952763174646
2023-12-18,P10,Clothing,767.987074437995,713.6651905664793,0,0.93342354609875,40,30719.4829775198
2023-12-19,P10,Clothing,779.8186716288319,702.5951762859374,0,0.9384686500394143,45,35091.84022329743
2023-12-20,P10,Clothing,894.6751945648145,715.567235115561,1,0.9435319870470268,64,57259.21245214813
2023-12-21,P10,Clothing,930.7022232164152,731.0106132749771,1,0.9486120567455567,50,46535.11116082076
2023-12-22,P10,Clothing,811.7521191626947,667.9483735127889,0,0.9537073538007157,41,33281.836885670484
2023-12-23,P10,Clothing,977.2370919774048,730.7580045883767,1,0.9588163683660205,51,49839.09169084764
2023-12-24,P10,Clothing,819.4376060539042,750.3129421826285,0,0.9639375865301942,50,40971.88030269521
2023-12-25,P10,Clothing,857.3242850741425,675.1044007790819,0,0.9690694907657693,36,30863.67426266913
2023-12-26,P10,Clothing,838.10153576348,707.2139049773383,0,0.974210560378766,45,37714.5691093566
2023-12-27,P10,Clothing,805.3484146318654,717.0602819618339,0,0.9793592719593038,54,43488.81439012073
2023-12-28,P10,Clothing,762.9971510437178,726.6279025935103,0,0.9845140998330237,50,38149.857552185895
2023-12-29,P10,Clothing,790.3425835141616,707.2714357414256,0,0.9896735165131763,50,39517.129175708076
2023-12-30,P10,Clothing,813.0783700502911,729.1013673729556,0,0.9948359931532494,51,41466.99687256485
2023-12-31,P10,Clothing,799.0270114020647,762.331285796443,0,1.0000000000000002,56,44745.51263851562
2023-01-01,P11,Home,1783.4003488157978,1407.6402963123153,1,1.0051640068467504,28,49935.20976684234
2023-01-02,P11,Home,1563.4237283401746,1248.9747480842668,1,1.0103264834868237,29,45339.288121865065
2023-01-03,P11,Home,1674.1285088043503,1364.9674805801837,1,1.015485900166976,31,51897.98377293486
2023-01-04,P11,Home,1460.2555493503835,1302.6263741994594,0,1.020640728040696,34,49648.68867791304
2023-01-05,P11,Home,1501.8153866109799,1384.0673527913007,0,1.025789439621234,22,33039.938505441554
2023-01-06,P11,Home,1427.3418329441056,1241.7044017381224,0,1.0309305092342305,24,34256.203990658534
2023-01-07,P11,Home,1383.9311587148638,1380.787085875532,0,1.0360624134698058,37,51205.45287244996
2023-01-08,P11,Home,1466.1942167015206,1184.9394559611042,0,1.0411836316339795,20,29323.884334030412
2023-01-09,P11,Home,1538.891955906005,1372.6834272591736,0,1.0462926461992843,20,30777.8391181201
2023-01-10,P11,Home,1455.3263950127105,1421.941234417356,0,1.0513879432544433,19,27651.201505241497
2023-01-11,P11,Home,1446.0288770124068,1431.1168205615622,0,1.0564680129529733,19,27474.54866323573
2023-01-12,P11,Home,1318.9992656375891,1308.074296843529,0,1.0615313499605858,35,46164.97429731562
2023-01-13,P11,Home,1522.8223676062912,1255.511441064392,0,1.0665764539012497,26,39593.38155776357
2023-01-14,P11,Home,1615.1412882979903,1406.3047260633018,0,1.071601829801785,20,32302.825765959806
